OrderID,Odate,Sdate,City,State,Country,ZIP,Region,ProdID,Category,ProdName,Sales,Quantity,Discount,Profit,Shipping Cost
CA-2014-135860,2014-12-02,2014-12-08,Saginaw,Michigan,United States,48601,Central,OFF-ST-10001522,Office Supplies,"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",91.99,1,0,3.6796,4.6
CA-2012-101007,2012-02-09,2012-02-13,Dallas,Texas,United States,75220,Central,TEC-AC-10001266,Technology,Memorex Micro Travel Drive 8 GB,20.8,2,0.2,6.5,3.81
CA-2012-146262,2012-01-02,2012-01-09,Medina,Ohio,United States,44256,East,FUR-BO-10004695,Furniture,O'Sullivan 2-Door Barrister Bookcase in Odessa Pine,452.45,5,0.5,-244.323,34.27
CA-2012-146262,2012-01-02,2012-01-09,Medina,Ohio,United States,44256,East,TEC-PH-10002844,Technology,Speck Products Candyshell Flip Case,62.982,3,0.4,-14.6958,6.26
CA-2012-146262,2012-01-02,2012-01-09,Medina,Ohio,United States,44256,East,TEC-AC-10000109,Technology,Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,89.584,2,0.2,4.4792,4.96
CA-2013-130162,2013-10-29,2013-11-02,Los Angeles,California,United States,90032,West,OFF-ST-10001328,Office Supplies,"Personal Filing Tote with Lid, Black/Gray",93.06,6,0,26.0568,6.35
CA-2012-169397,2012-12-24,2012-12-27,Dublin,Ohio,United States,43017,East,OFF-FA-10000585,Office Supplies,OIC Bulk Pack Metal Binder Clips,5.584,2,0.2,1.8148,0.4
CA-2012-169397,2012-12-24,2012-12-27,Dublin,Ohio,United States,43017,East,OFF-PA-10004000,Office Supplies,"While You Were Out Pads, 50 per Pad, 4 x 5 1/4, Green Cycle",22.704,6,0.2,8.2302,2.79
CA-2012-169397,2012-12-24,2012-12-27,Dublin,Ohio,United States,43017,East,FUR-FU-10000087,Furniture,"Executive Impressions 14"" Two-Color Numerals Wall Clock",72.704,4,0.2,19.0848,8.4
CA-2012-169397,2012-12-24,2012-12-27,Dublin,Ohio,United States,43017,East,TEC-MA-10001148,Technology,Swingline SM12-08 MicroCut Jam Free Shredder,479.988,4,0.7,-383.9904,76.78
CA-2012-163055,2012-08-09,2012-08-16,Detroit,Michigan,United States,48227,Central,OFF-AR-10001026,Office Supplies,"Sanford Uni-Blazer View Highlighters, Chisel Tip, Yellow",2.2,1,0,0.968,0.12
CA-2012-163055,2012-08-09,2012-08-16,Detroit,Michigan,United States,48227,Central,FUR-TA-10003748,Furniture,Bevis 36 x 72 Conference Tables,622.45,5,0,136.939,40.02
US-2012-145436,2012-02-28,2012-03-04,Columbia,Tennessee,United States,38401,South,FUR-CH-10004860,Furniture,Global Low Back Tilter Chair,161.568,2,0.2,-28.2744,4.89
US-2012-145436,2012-02-28,2012-03-04,Columbia,Tennessee,United States,38401,South,FUR-CH-10004477,Furniture,"Global Push Button Manager's Chair, Indigo",389.696,8,0.2,43.8408,28.62
US-2014-100930,2014-04-08,2014-04-13,Tampa,Florida,United States,33614,South,FUR-TA-10001705,Furniture,Bush Advantage Collection Round Conference Table,233.86,2,0.45,-102.048,17.75
US-2014-100930,2014-04-08,2014-04-13,Tampa,Florida,United States,33614,South,FUR-TA-10003473,Furniture,Bretford Rectangular Conference Table Tops,620.6145,3,0.45,-248.2458,65.65
US-2014-100930,2014-04-08,2014-04-13,Tampa,Florida,United States,33614,South,FUR-FU-10004017,Furniture,"Tenex Contemporary Contur Chairmats for Low and Medium Pile Carpet, Computer, 39"" x 49""",258.072,3,0.2,0,20.18
US-2014-100930,2014-04-08,2014-04-13,Tampa,Florida,United States,33614,South,TEC-AC-10003832,Technology,Logitech P710e Mobile Speakerphone,617.976,3,0.2,-7.7247,29.94
CA-2013-157749,2013-06-05,2013-06-10,Chicago,Illinois,United States,60610,Central,OFF-PA-10003349,Office Supplies,Xerox 1957,25.92,5,0.2,9.396,1.51
CA-2013-157749,2013-06-05,2013-06-10,Chicago,Illinois,United States,60610,Central,FUR-FU-10000576,Furniture,Luxo Professional Fluorescent Magnifier Lamp with Clamp-Mount Base,419.68,5,0.6,-356.728,55.19
CA-2013-157749,2013-06-05,2013-06-10,Chicago,Illinois,United States,60610,Central,TEC-PH-10000011,Technology,PureGear Roll-On Screen Protector,31.984,2,0.2,11.1944,2.01
CA-2013-157749,2013-06-05,2013-06-10,Chicago,Illinois,United States,60610,Central,FUR-TA-10002607,Furniture,KI Conference Tables,177.225,5,0.5,-120.513,24.39
CA-2013-157749,2013-06-05,2013-06-10,Chicago,Illinois,United States,60610,Central,OFF-AR-10004685,Office Supplies,"Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set",7.408,2,0.2,1.2038,0.56
CA-2011-131926,2011-06-01,2011-06-06,Lakeville,Minnesota,United States,55044,Central,FUR-CH-10004063,Furniture,Global Deluxe High-Back Manager's Chair,2001.86,7,0,580.5394,81.39
CA-2011-131926,2011-06-01,2011-06-06,Lakeville,Minnesota,United States,55044,Central,OFF-PA-10004082,Office Supplies,"Adams Telephone Message Book w/Frequently-Called Numbers Space, 400 Messages per Book",47.88,6,0,23.94,4.27
CA-2011-131926,2011-06-01,2011-06-06,Lakeville,Minnesota,United States,55044,Central,OFF-AP-10002945,Office Supplies,Honeywell Enviracaire Portable HEPA Air Cleaner for 17' x 22' Room,1503.25,5,0,496.0725,120.84
CA-2013-154739,2013-12-11,2013-12-16,San Francisco,California,United States,94109,West,FUR-CH-10002965,Furniture,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",321.568,2,0.2,28.1372,26.38
CA-2013-145625,2013-09-12,2013-09-18,San Diego,California,United States,92037,West,OFF-PA-10004569,Office Supplies,"Wirebound Message Books, Two 4 1/4"" x 5"" Forms per Page",7.61,1,0,3.5767,0.36
CA-2013-146941,2013-12-11,2013-12-14,New York City,New York,United States,10024,East,OFF-ST-10001228,Office Supplies,"Fellowes Personal Hanging Folder Files, Navy",80.58,6,0,22.5624,15.31
CA-2013-146941,2013-12-11,2013-12-14,New York City,New York,United States,10024,East,OFF-EN-10003296,Office Supplies,Tyvek Side-Opening Peel & Seel Expanding Envelopes,361.92,4,0,162.864,10.32
US-2012-159982,2012-11-28,2012-12-04,Chicago,Illinois,United States,60623,Central,OFF-ST-10004804,Office Supplies,"Belkin 19"" Vented Equipment Shelf, Black",82.368,2,0.2,-19.5624,5.99
US-2012-159982,2012-11-28,2012-12-04,Chicago,Illinois,United States,60623,Central,OFF-ST-10001590,Office Supplies,"Tenex Personal Project File with Scoop Front Design, Black",53.92,5,0.2,4.044,3.39
CA-2014-163139,2014-12-02,2014-12-04,New York City,New York,United States,10009,East,TEC-AC-10000290,Technology,Sabrent 4-Port USB 2.0 Hub,20.37,3,0,6.9258,3.24
CA-2014-163139,2014-12-02,2014-12-04,New York City,New York,United States,10009,East,OFF-ST-10002790,Office Supplies,Safco Industrial Shelving,221.55,3,0,6.6465,1.04
US-2014-155299,2014-06-09,2014-06-13,Pasadena,Texas,United States,77506,Central,OFF-AP-10002203,Office Supplies,Eureka Disposable Bags for Sanitaire Vibra Groomer I Upright Vac,1.624,2,0.8,-4.466,0.02
US-2011-106992,2011-09-19,2011-09-21,Houston,Texas,United States,77036,Central,TEC-MA-10000822,Technology,Lexmark MX611dhe Monochrome Laser Printer,3059.982,3,0.4,-509.997,380.77
CA-2013-125318,2013-06-07,2013-06-14,Chicago,Illinois,United States,60610,Central,TEC-PH-10001433,Technology,Cisco Small Business SPA 502G VoIP phone,328.224,4,0.2,28.7196,29.26
CA-2012-155040,2012-11-10,2012-11-15,Brentwood,California,United States,94513,West,TEC-AC-10004469,Technology,Microsoft Sculpt Comfort Mouse,79.9,2,0,35.156,5.46
CA-2013-111010,2013-01-22,2013-01-28,Morristown,New Jersey,United States,7960,East,OFF-FA-10003472,Office Supplies,Bagged Rubber Bands,7.56,6,0,0.3024,0.64
US-2014-145366,2014-12-10,2014-12-14,Cincinnati,Ohio,United States,45231,East,OFF-ST-10004180,Office Supplies,Safco Commercial Shelving,37.208,1,0.2,-7.4416,2.14
CA-2014-163979,2014-12-29,2015-01-03,San Francisco,California,United States,94110,West,OFF-ST-10003208,Office Supplies,Adjustable Depth Letter/Legal Cart,725.84,4,0,210.4936,156.45
CA-2012-155334,2012-07-30,2012-07-31,San Francisco,California,United States,94109,West,TEC-AC-10003628,Technology,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,209.93,7,0,92.3692,77.11
CA-2012-155334,2012-07-30,2012-07-31,San Francisco,California,United States,94109,West,OFF-BI-10002557,Office Supplies,Presstex Flexible Ring Binders,10.92,3,0.2,4.095,4.47
CA-2014-118136,2014-09-17,2014-09-18,Inglewood,California,United States,90301,West,OFF-PA-10002615,Office Supplies,"Ampad Gold Fibre Wirebound Steno Books, 6"" x 9"", Gregg Ruled",8.82,2,0,4.0572,0.27
CA-2014-132976,2014-10-14,2014-10-18,Philadelphia,Pennsylvania,United States,19140,East,OFF-PA-10000673,Office Supplies,"Post-it “Important Message” Note Pad, Neon Colors, 50 Sheets/Pad",11.648,2,0.2,4.0768,1.95
CA-2014-132976,2014-10-14,2014-10-18,Philadelphia,Pennsylvania,United States,19140,East,OFF-PA-10004470,Office Supplies,"Adams Write n' Stick Phone Message Book, 11"" X 5 1/4"", 200 Messages",18.176,4,0.2,5.9072,2.39
CA-2014-132976,2014-10-14,2014-10-18,Philadelphia,Pennsylvania,United States,19140,East,OFF-LA-10002043,Office Supplies,Avery 489,24.84,3,0.2,8.694,2.43
US-2012-161991,2012-09-26,2012-09-28,Houston,Texas,United States,77070,Central,OFF-BI-10004967,Office Supplies,Round Ring Binders,2.08,5,0.8,-3.432,0.3
CA-2012-130890,2012-11-02,2012-11-06,Los Angeles,California,United States,90004,West,FUR-TA-10002903,Furniture,"Bevis Round Bullnose 29"" High Table Top",1038.84,5,0.2,51.942,83.41
CA-2012-130883,2012-09-26,2012-10-02,Portland,Oregon,United States,97206,West,OFF-PA-10000474,Office Supplies,Staples,141.76,5,0.2,47.844,6.03
CA-2012-130883,2012-09-26,2012-10-02,Portland,Oregon,United States,97206,West,OFF-PA-10004100,Office Supplies,Xerox 216,31.104,6,0.2,10.8864,2.93
CA-2013-112697,2013-12-19,2013-12-21,Tamarac,Florida,United States,33319,South,OFF-BI-10000778,Office Supplies,GBC VeloBinder Electric Binding Machine,254.058,7,0.7,-169.372,29.13
CA-2013-112697,2013-12-19,2013-12-21,Tamarac,Florida,United States,33319,South,OFF-SU-10000646,Office Supplies,Premier Automatic Letter Opener,961.48,5,0.2,-204.3145,89.23
CA-2013-110772,2013-11-21,2013-11-25,Columbus,Ohio,United States,43229,East,OFF-FA-10002983,Office Supplies,Advantus SlideClip Paper Clips,19.096,7,0.2,6.6836,1.58
CA-2013-110772,2013-11-21,2013-11-25,Columbus,Ohio,United States,43229,East,TEC-AC-10002001,Technology,Logitech Wireless Gaming Headset G930,255.984,2,0.2,54.3966,10.03
CA-2013-110772,2013-11-21,2013-11-25,Columbus,Ohio,United States,43229,East,FUR-BO-10004709,Furniture,"Bush Westfield Collection Bookcases, Medium Cherry Finish",86.97,3,0.5,-48.7032,8.64
CA-2011-111451,2011-12-26,2011-12-28,Colorado Springs,Colorado,United States,80906,West,FUR-CH-10001891,Furniture,Global Deluxe Office Fabric Chairs,230.352,3,0.2,20.1558,87.27
CA-2011-111451,2011-12-26,2011-12-28,Colorado Springs,Colorado,United States,80906,West,FUR-FU-10002918,Furniture,Eldon ClusterMat Chair Mat with Cordless Antistatic Protection,218.352,3,0.2,-24.5646,60.56
CA-2011-111451,2011-12-26,2011-12-28,Colorado Springs,Colorado,United States,80906,West,OFF-FA-10004854,Office Supplies,"Vinyl Coated Wire Paper Clips in Organizer Box, 800/Box",27.552,3,0.2,9.2988,6.23
CA-2013-142545,2013-10-29,2013-11-04,Belleville,New Jersey,United States,7109,East,OFF-PA-10002105,Office Supplies,Xerox 223,32.4,5,0,15.552,2.25
CA-2013-142545,2013-10-29,2013-11-04,Belleville,New Jersey,United States,7109,East,OFF-PA-10004243,Office Supplies,Xerox 1939,56.91,3,0,27.3168,3.95
CA-2013-142545,2013-10-29,2013-11-04,Belleville,New Jersey,United States,7109,East,FUR-FU-10001861,Furniture,"Floodlight Indoor Halogen Bulbs, 1 Bulb per Pack, 60 Watts",77.6,4,0,38.024,2.89
US-2014-152380,2014-11-20,2014-11-24,Chicago,Illinois,United States,60623,Central,FUR-TA-10002533,Furniture,BPI Conference Tables,219.075,3,0.5,-131.445,10.59
CA-2012-144253,2012-05-04,2012-05-09,New York City,New York,United States,10024,East,FUR-FU-10002671,Furniture,Electrix 20W Halogen Replacement Bulb for Zoom-In Desk Lamp,26.8,2,0,12.864,2.01
CA-2011-111003,2011-06-01,2011-06-06,Lakewood,New Jersey,United States,8701,East,OFF-BI-10001072,Office Supplies,"GBC Clear Cover, 8-1/2 x 11, unpunched, 25 covers per pack",45.48,3,0,20.9208,1.35
CA-2011-111003,2011-06-01,2011-06-06,Lakewood,New Jersey,United States,8701,East,OFF-AR-10002135,Office Supplies,Boston Heavy-Duty Trimline Electric Pencil Sharpeners,289.2,6,0,83.868,14.33
CA-2013-142902,2013-09-13,2013-09-15,Arvada,Colorado,United States,80004,West,FUR-FU-10001918,Furniture,C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings,15.136,4,0.2,3.5948,2.35
CA-2013-142902,2013-09-13,2013-09-15,Arvada,Colorado,United States,80004,West,FUR-CH-10004086,Furniture,Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs,466.768,2,0.2,52.5114,69.62
CA-2013-142902,2013-09-13,2013-09-15,Arvada,Colorado,United States,80004,West,OFF-LA-10000634,Office Supplies,Avery 509,6.264,3,0.2,2.0358,0.99
CA-2011-120887,2011-09-27,2011-10-03,Hackensack,New Jersey,United States,7601,East,FUR-FU-10001588,Furniture,"Deflect-o SuperTray Unbreakable Stackable Tray, Letter, Black",87.54,3,0,37.6422,10.76
CA-2011-167850,2011-08-09,2011-08-16,Saint Petersburg,Florida,United States,33710,South,OFF-PA-10001937,Office Supplies,Xerox 21,15.552,3,0.2,5.4432,1.76
CA-2011-164259,2011-12-28,2011-12-30,Philadelphia,Pennsylvania,United States,19143,East,OFF-AR-10003373,Office Supplies,"Boston School Pro Electric Pencil Sharpener, 1670",99.136,4,0.2,8.6744,14.98
CA-2011-164973,2011-11-04,2011-11-09,New York City,New York,United States,10024,East,TEC-MA-10002927,Technology,Canon imageCLASS MF7460 Monochrome Digital Laser Multifunction Copier,3991.98,2,0,1995.99,276.89
CA-2011-164973,2011-11-04,2011-11-09,New York City,New York,United States,10024,East,TEC-PH-10004093,Technology,Panasonic Kx-TS550,275.94,6,0,80.0226,57.31
CA-2011-164973,2011-11-04,2011-11-09,New York City,New York,United States,10024,East,OFF-ST-10002974,Office Supplies,"Trav-L-File Heavy-Duty Shuttle II, Black",43.57,1,0,13.071,3.64
CA-2011-156601,2011-09-19,2011-09-24,Long Beach,California,United States,90805,West,OFF-FA-10000624,Office Supplies,OIC Binder Clips,7.16,2,0,3.58,0.17
CA-2013-162138,2013-04-24,2013-04-28,Hesperia,California,United States,92345,West,TEC-AC-10001908,Technology,Logitech Wireless Headset h800,99.99,1,0,34.9965,3.14
CA-2014-153339,2014-11-04,2014-11-06,Murfreesboro,Tennessee,United States,37130,South,FUR-FU-10001967,Furniture,Telescoping Adjustable Floor Lamp,15.992,1,0.2,0.9995,1.8
US-2013-141544,2013-08-31,2013-09-02,Philadelphia,Pennsylvania,United States,19143,East,OFF-ST-10000675,Office Supplies,"File Shuttle II and Handi-File, Black",54.224,2,0.2,3.389,12.11
US-2013-141544,2013-08-31,2013-09-02,Philadelphia,Pennsylvania,United States,19143,East,FUR-CH-10003312,Furniture,Hon 2090 “Pillow Soft” Series Mid Back Swivel/Tilt Chairs,786.744,4,0.3,-258.5016,152.11
US-2013-141544,2013-08-31,2013-09-02,Philadelphia,Pennsylvania,United States,19143,East,OFF-BI-10001524,Office Supplies,GBC Premium Transparent Covers with Diagonal Lined Pattern,37.764,6,0.7,-27.6936,9.59
US-2013-150147,2013-04-26,2013-04-30,Philadelphia,Pennsylvania,United States,19134,East,TEC-PH-10004614,Technology,AT&T 841000 Phone,82.8,2,0.4,-20.7,7.67
US-2013-150147,2013-04-26,2013-04-30,Philadelphia,Pennsylvania,United States,19134,East,OFF-BI-10001982,Office Supplies,Wilson Jones Custom Binder Spines & Labels,4.896,3,0.7,-3.4272,0.74
CA-2012-137946,2012-09-01,2012-09-04,Los Angeles,California,United States,90045,West,OFF-BI-10001922,Office Supplies,Storex Dura Pro Binders,4.752,1,0.2,1.6038,0.93
CA-2012-137946,2012-09-01,2012-09-04,Los Angeles,California,United States,90045,West,OFF-BI-10004140,Office Supplies,Avery Non-Stick Binders,14.368,4,0.2,4.49,3.78
CA-2011-129924,2011-07-12,2011-07-17,San Francisco,California,United States,94122,West,OFF-BI-10003314,Office Supplies,Tuff Stuff Recycled Round Ring Binders,7.712,2,0.2,2.7956,1.02
CA-2012-128167,2012-06-22,2012-06-26,Layton,Utah,United States,84041,West,OFF-FA-10000490,Office Supplies,"OIC Binder Clips, Mini, 1/4"" Capacity, Black",4.96,4,0,2.3312,0.3
CA-2011-122336,2011-04-13,2011-04-17,Philadelphia,Pennsylvania,United States,19140,East,OFF-AR-10000122,Office Supplies,Newell 314,17.856,4,0.2,1.116,1.14
CA-2011-122336,2011-04-13,2011-04-17,Philadelphia,Pennsylvania,United States,19140,East,OFF-FA-10002780,Office Supplies,Staples,30.992,13,0.2,10.0724,0.48
CA-2011-122336,2011-04-13,2011-04-17,Philadelphia,Pennsylvania,United States,19140,East,TEC-PH-10000702,Technology,"Square Credit Card Reader, 4 1/2"" x 4 1/2"" x 1"", White",71.928,12,0.4,8.3916,10.43
CA-2014-169901,2014-06-16,2014-06-20,San Francisco,California,United States,94122,West,TEC-PH-10002293,Technology,Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5,47.976,3,0.2,4.7976,6.65
CA-2014-134306,2014-07-09,2014-07-13,Lowell,Massachusetts,United States,1852,East,OFF-AR-10004027,Office Supplies,"Binney & Smith inkTank Erasable Desk Highlighter, Chisel Tip, Yellow, 12/Box",7.56,3,0,3.0996,0.21
CA-2014-134306,2014-07-09,2014-07-13,Lowell,Massachusetts,United States,1852,East,OFF-AR-10001374,Office Supplies,"BIC Brite Liner Highlighters, Chisel Tip",12.96,2,0,4.1472,1.06
CA-2013-129714,2013-09-02,2013-09-04,New York City,New York,United States,10009,East,TEC-AC-10000290,Technology,Sabrent 4-Port USB 2.0 Hub,6.79,1,0,2.3086,0.31
CA-2013-129714,2013-09-02,2013-09-04,New York City,New York,United States,10009,East,OFF-BI-10002160,Office Supplies,Acco Hanging Data Binders,3.048,1,0.2,1.0668,0.67
CA-2013-129714,2013-09-02,2013-09-04,New York City,New York,United States,10009,East,OFF-PA-10001970,Office Supplies,Xerox 1881,49.12,4,0,23.0864,6.22
CA-2013-138520,2013-04-09,2013-04-14,New York City,New York,United States,10035,East,FUR-BO-10002268,Furniture,Sauder Barrister Bookcases,388.704,6,0.2,-4.8588,14.26
CA-2013-138520,2013-04-09,2013-04-14,New York City,New York,United States,10035,East,OFF-EN-10001137,Office Supplies,"#10 Gummed Flap White Envelopes, 100/Box",8.26,2,0,3.7996,0.69
CA-2013-138520,2013-04-09,2013-04-14,New York City,New York,United States,10035,East,OFF-PA-10002713,Office Supplies,"Adams Phone Message Book, 200 Message Capacity, 8 1/16” x 11”",34.4,5,0,15.824,2.41
CA-2013-130001,2013-04-24,2013-04-29,Charlotte,North Carolina,United States,28205,South,OFF-PA-10002666,Office Supplies,Southworth 25% Cotton Linen-Finish Paper & Envelopes,36.24,5,0.2,11.325,2.8
CA-2014-155698,2014-03-09,2014-03-12,Columbus,Georgia,United States,31907,South,OFF-LA-10001158,Office Supplies,"Avery Address/Shipping Labels for Typewriters, 4"" x 2""",20.7,2,0,9.936,3.02
CA-2014-144904,2014-09-26,2014-10-02,New York City,New York,United States,10009,East,OFF-LA-10001158,Office Supplies,"Avery Address/Shipping Labels for Typewriters, 4"" x 2""",20.7,2,0,9.936,0.74
CA-2014-144904,2014-09-26,2014-10-02,New York City,New York,United States,10009,East,OFF-AR-10003732,Office Supplies,Newell 333,5.56,2,0,1.4456,0.42
CA-2014-144904,2014-09-26,2014-10-02,New York City,New York,United States,10009,East,FUR-FU-10000023,Furniture,Eldon Wave Desk Accessories,47.12,8,0,20.7328,3.9
CA-2013-155516,2013-10-22,2013-10-22,Manchester,Connecticut,United States,6040,East,OFF-BI-10002412,Office Supplies,Wilson Jones “Snap” Scratch Pad Binder Tool for Ring Binders,23.2,4,0,10.44,5.93
CA-2013-155516,2013-10-22,2013-10-22,Manchester,Connecticut,United States,6040,East,OFF-SU-10001225,Office Supplies,Staples,7.36,2,0,0.1472,1.32
CA-2013-155516,2013-10-22,2013-10-22,Manchester,Connecticut,United States,6040,East,FUR-BO-10002545,Furniture,"Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors",1043.92,4,0,271.4192,152.15
CA-2014-104745,2014-05-30,2014-06-05,Harlingen,Texas,United States,78550,Central,OFF-PA-10002036,Office Supplies,Xerox 1930,25.92,5,0.2,9.396,1.52
US-2011-119137,2011-07-23,2011-07-27,Tucson,Arizona,United States,85705,West,OFF-BI-10001982,Office Supplies,Wilson Jones Custom Binder Spines & Labels,8.16,5,0.7,-5.712,1.15
